,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
76,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
77,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
78,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
79,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
80,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
81,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
82,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
83,LRS,u-OAAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
84,LRS,u-OAAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
85,LRS,u-OAAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
86,LRS,u-OAAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
87,LRS,u-OAAN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
88,LRS,u-OAAN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,1,0,0,1
89,LRS,u-OAAN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,1,0,0,1
90,LRS,u-OAAN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
91,LRS,u-OABN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
92,LRS,u-OABN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
93,LRS,u-OABN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
94,LRS,u-OABN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,1,0,0,1
95,LRS,u-OABN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
96,LRS,u-OABN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
97,LRS,u-OALN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
98,LRS,u-OALN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
99,LRS,u-OALN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
100,LRS,u-OALN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
101,LRS,u-OARN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
102,LRS,u-OARN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
103,LRS,u-OARN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
104,LRS,u-OARN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
105,LRS,u-OARN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
106,LRS,u-OARN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
107,LRS,u-OARN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
108,LRS,u-OARN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
109,LRS,u-OARN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
110,LRS,u-OARN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
111,LRS,u-OARN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
112,LRS,u-OARN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
113,LRS,u-OASN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
114,LRS,u-OASN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
115,LRS,u-OASN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
116,LRS,u-OASN,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
117,LRS,u-OCNG,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
118,LRS,u-OCNG,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
119,LRS,u-OCNG,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,0,0
120,LRS,u-OEAA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,1,0,0,1
121,LRS,u-OEAA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,0,0,0,1
122,LRS,u-OEAA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,0,0,0,1
123,LRS,u-OEAA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,1,0,0,1
124,LRS,u-OEAA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,1,0,0,1
125,LRS,u-OEAA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
126,LRS,u-OEAA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
127,LRS,u-OEAA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
128,LRS,u-OEAA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
129,LRS,u-OEAA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
130,LRS,u-OEBA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,1,0,0,1
131,LRS,u-OEBA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,1,0,0,1
132,LRS,u-OEBA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,1,0,0,1
133,LRS,u-OEBA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,1,0,0,1
134,LRS,u-OEBA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
135,LRS,u-OEBA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
136,LRS,u-OESA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,1,0,0,1
137,LRS,u-OESA,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,For,1,0,0,1
138,LRS,u-OESA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
139,LRS,u-OESA,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
140,LRS,u-Oido,0,0,5,5,5.0,2,7,4.5,0.0,For,0,0,0,1
141,LRS,u-Oido,0,0,6,7,6.5,5,5,5.0,0.7528089887640449,For,0,0,0,1
142,LRS,u-OODL,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
143,LRS,u-OODL,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
144,LRS,u-OODL,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
145,LRS,u-OODL,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
146,LRS,u-OODL,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,1,0,0,1
147,LRS,u-OODL,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,0,0
148,LRS,u-OODL,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
149,LRS,u-OODL,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
150,LRS,u-OODL,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
151,LRS,u-OODL,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,0,0
152,LRS,u-ORAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
153,LRS,u-ORAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
154,LRS,u-ORAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
155,LRS,u-ORAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
156,LRS,u-ORAN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
157,LRS,u-ORAN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
158,LRS,u-ORAN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,1,0,1,0
159,LRS,u-ORAN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
160,LRS,u-ORAN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
161,LRS,u-ORAN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,1,0,1,0
162,LRS,u-ORAN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
163,LRS,u-ORAN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
164,LRS,u-ORAN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
165,LRS,u-ORAN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
166,LRS,u-ORAN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
167,LRS,u-ORBN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
168,LRS,u-ORBN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
169,LRS,u-ORBN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
170,LRS,u-ORBN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
171,LRS,u-ORBN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
172,LRS,u-ORBN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,1,0,1,0
173,LRS,u-ORBN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
174,LRS,u-ORBN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,0,0
175,LRS,u-ORBN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
176,LRS,u-ORLN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
177,LRS,u-ORLN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
178,LRS,u-ORLN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
179,LRS,u-ORLN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
180,LRS,u-ORLN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
181,LRS,u-ORLN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,0,0
182,LRS,u-ORRN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
183,LRS,u-ORRN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
184,LRS,u-ORRN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
185,LRS,u-ORRN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
186,LRS,u-ORRN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
187,LRS,u-ORRN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
188,LRS,u-ORRN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
189,LRS,u-ORRN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
190,LRS,u-ORRN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
191,LRS,u-ORRN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,1,0,1,0
192,LRS,u-ORRN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,0,0
193,LRS,u-ORRN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,0,0
194,LRS,u-ORRN,1,0,4,4,4.0,7,8,7.5,0.0,If,1,0,0,1
195,LRS,u-ORRN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,0,0
196,LRS,u-ORRN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
197,LRS,u-ORSN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
198,LRS,u-ORSN,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
199,LRS,u-ORSN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
200,LRS,u-ORSN,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
201,LRS,u-ORSN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
202,LRS,u-ORSN,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
203,LRS,u-SMTC,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,Declaration,0,1,0,0
204,LRS,u-SMTC,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,Declaration,0,1,0,0
205,LRS,u-SMTT,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,Declaration,0,0,0,1
206,LRS,u-SMTT,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,Declaration,0,0,0,1
207,LRS,u-SRSR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,1,0,0
208,LRS,u-SRSR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,1,0,0
209,LRS,u-SRSR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
210,LRS,u-SRSR,0,1,5,5,5.0,7,7,7.0,1.0,Block,0,1,0,0
211,LRS,u-SRSR,1,0,4,4,4.0,7,8,7.5,0.0,Block,0,1,0,0
212,LRS,u-SRSR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,Block,0,1,0,0
213,LRS,u-SRSR,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,Block,0,1,0,0
214,LRS,u-SRSR,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,Block,0,1,0,0
215,LRS,u-SSDL,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
216,LRS,u-SSDL,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
217,LRS,u-SSDL,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
218,LRS,u-SSDL,0,1,5,5,5.0,7,7,7.0,1.0,Block,0,1,0,0
219,LRS,u-SSDL,1,0,4,4,4.0,7,8,7.5,0.0,Block,0,1,0,0
220,LRS,u-SSDL,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,Block,0,1,0,0
221,LRS,u-SSDL,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,Block,0,1,0,0
222,LRS,u-SSDL,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,Block,0,1,0,0
223,LRS,u-STRI,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
224,LRS,u-STRI,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
225,LRS,u-STRP,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
226,LRS,u-STRP,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
227,LRS,u-STRP,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
228,LRS,u-STRP,0,1,5,5,5.0,7,7,7.0,1.0,Block,0,0,0,1
229,LRS,u-STRP,1,0,4,4,4.0,7,8,7.5,0.0,Block,0,0,0,1
230,LRS,u-STRP,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,Block,0,0,0,1
231,LRS,u-STRP,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,Block,0,0,0,1
232,LRS,u-STRP,0,0,0,0,0.0,2,12,8.8,0.19101123595505615,Block,0,0,0,1
233,LRS,u-VDTR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
234,LRS,u-VDTR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
235,LRS,u-VDTR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
236,LRS,u-VDTR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,0,1
237,LRS,u-VDTR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
238,LRS,u-VDTR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,0,0
239,LRS,u-VDTR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
240,LRS,u-VDTR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,1,0,0,1
241,LRS,u-VDTR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,0,1
242,LRS,u-VDTR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
243,LRS,u-VDTR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,1,0,1,0
244,LRS,u-VDTR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,1,0,1,0
245,LRS,u-VDTR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
246,LRS,u-VDTR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,1,0,1,0
247,LRS,u-VDTR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,1,0,1,0
248,LRS,u-VDTR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
249,LRS,u-VDTR,1,0,4,4,4.0,7,8,7.5,0.0,If,1,0,0,1
250,LRS,u-VDTR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
251,LRS,u-VDTR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
252,LRS,u-VDTR,1,0,4,4,4.0,7,8,7.5,0.0,If,1,0,0,1
253,LRS,u-VDTR,1,0,4,4,4.0,7,8,7.5,0.0,If,1,0,0,1
254,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
255,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,1,0,0,1
256,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
257,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
258,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,1,0,0,1
259,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
260,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
261,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,1,0,0,1
262,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,1,0,0,1
263,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,0,1
264,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,1,0,0,1
265,LRS,u-VDTR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,1,0,0,1
